Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
Kepler-1222 b,Transit,2016,0,1.91694425,0.79,0.418,0.0282,0,1246,416.23
Kepler-1223 b,Transit,2016,0,16.301259,1.22,1.98,0.1186,0,557,20.51
Kepler-1224 b,Transit,2016,0,13.32351601,1.33,2.33,0.1165,0,872,132.66
Kepler-1225 b,Transit,2016,0,7.01075434,1.82,3.97,0.0771,0,1453,324.28
Kepler-1226 b,Transit,2016,0,17.2923453,1.45,2.7,0.1361,0,809,140.38
Kepler-1227 b,Transit,2016,0,94.2887577,2.29,5.86,0.4092,0,369,4.18
Kepler-1228 b,Transit,2016,0,0.57736958,1.54,2.99,0.0125,0,1757,1598.66
Kepler-1229 b,Transit,2016,0,86.828989,1.4,2.54,0.3006,0,212,0.52
Kepler-1230 b,Transit,2016,0,9.95661537,2.71,7.8,0.0921,0,946,153.93
Kepler-1231 b,Transit,2016,0,10.41725184,1.42,2.6,0.0914,0,870,117.52
Kepler-1232 b,Transit,2016,0,26.7839183,1.93,4.38,0.1673,0,523,14.6
Kepler-1233 b,Transit,2016,0,45.1263042,2.6,7.27,0.263,0,604,30.06
Kepler-1234 b,Transit,2016,0,11.94014029,2.81,8.3,0.096,0,625,40.12
Kepler-1235 b,Transit,2016,0,4.16055856,0.79,0.418,0.0491,0,985,265.32
Kepler-1236 b,Transit,2016,0,31.0571618,2.14,5.22,0.1803,0,480,13.57
Kepler-1237 b,Transit,2016,0,84.5733226,2.86,8.55,0.3778,0,366,4.04
Kepler-1238 b,Transit,2016,0,4.14787559,1.93,4.38,0.0541,0,1389,1195.2
Kepler-1239 b,Transit,2016,0,5.19104016,2.9,8.75,0.0625,0,1183,462.91
Kepler-1240 b,Transit,2016,0,4.8663815,1.15,1.6,0.0557,0,1121,539.13
Kepler-1241 b,Transit,2016,0,18.5525701,2.63,7.41,0.1336,0,612,31.46
Kepler-1242 b,Transit,2016,0,13.62798432,2.26,5.73,0.1039,0,639,29
Kepler-1243 b,Transit,2016,0,16.8320729,1.75,3.71,0.1256,0,690,36.16
Kepler-1244 b,Transit,2016,0,3.70428172,1.35,2.39,0.0502,0,1839,4756.32
Kepler-1246 b,Transit,2016,0,11.32271513,1.36,2.42,0.0848,0,554,26.45
Kepler-1247 b,Transit,2016,0,13.71220213,2.33,6.04,0.1091,0,676,41.47
Kepler-1248 b,Transit,2016,0,7.46725407,1.18,1.76,0.0806,0,1035,271.25
Kepler-1249 b,Transit,2016,0,24.3347127,2.38,6.26,0.167,0,647,98.34
Kepler-1250 b,Transit,2016,0,2.60754383,1.92,4.35,0.0393,0,1431,1866.19
Kepler-1251 b,Transit,2016,0,45.0904643,1.84,4.04,0.2478,0,487,13.78
Kepler-1252 b,Transit,2016,0,15.0540329,1.67,3.43,0.1078,0,665,57.58
Kepler-1253 b,Transit,2016,0,68.8861915,1.33,2.33,0.3133,0,501,21.62
Kepler-1255 b,Transit,2016,0,36.2919336,2.32,5.99,0.2226,0,694,39.67
Kepler-1256 b,Transit,2016,0,12.4127754,1.49,2.83,0.1063,0,933,211.55
Kepler-1257 b,Transit,2016,0,2.66831376,1.52,2.92,0.0376,0,1252,546.91
Kepler-1258 b,Transit,2016,0,0.98494017,0.86,0.566,0.0201,0,2335,2775
Kepler-1259 b,Transit,2016,0,0.66308526,1.43,2.63,0.0141,0,1681,2460.58
Kepler-1260 b,Transit,2016,0,19.1187753,1.77,3.78,0.1444,0,823,171.93
Kepler-1261 b,Transit,2016,0,48.4308991,2.26,5.73,0.239,0,396,4.74
Kepler-1262 b,Transit,2016,0,8.67900242,1.82,3.97,0.083,0,949,142.54
Kepler-1263 b,Transit,2016,0,4.55139967,1.14,1.55,0.0499,0,907,144.81
Kepler-1264 b,Transit,2016,0,0.96852602,1.18,1.76,0.0191,0,1677,2367.8
Kepler-1265 b,Transit,2016,0,6.49441289,1.35,2.39,0.0612,0,732,58.15
Kepler-1267 b,Transit,2016,0,13.0313945,3.01,9.32,0.1057,0,774,86.47
Kepler-1268 b,Transit,2016,0,40.9903986,2.03,4.78,0.2383,0,627,40.65
Kepler-1269 b,Transit,2016,0,37.3331536,1.63,3.29,0.226,0,657,69
Kepler-1270 b,Transit,2016,0,6.03356196,3.32,11,0.0663,0,1598,1217.39
Kepler-1271 b,Transit,2016,0,3.0255955,1.48,2.79,0.0418,0,1484,975.18
Kepler-1272 b,Transit,2016,0,51.1309704,2.37,6.21,0.2705,0,542,34.43
Kepler-1273 b,Transit,2016,0,28.625653,2.49,6.76,0.1857,0,573,14.88
Kepler-1274 b,Transit,2016,0,6.98152703,1.42,2.6,0.0806,0,1384,975.81
Kepler-1275 b,Transit,2016,0,3.65691115,1.48,2.79,0.0488,0,1368,822.48
Kepler-1276 b,Transit,2016,0,12.5720095,1.19,1.81,0.1072,0,886,139.77
Kepler-1277 b,Transit,2016,0,40.8365012,1.6,3.19,0.2237,0,496,12.11
Kepler-1278 b,Transit,2016,0,3.23941344,1.01,1.01,0.0419,0,1213,1314.67
Kepler-1279 b,Transit,2016,0,23.4774101,1.75,3.71,0.1633,0,738,190.85
Kepler-1280 b,Transit,2016,0,66.5579057,1.87,4.16,0.38,0,757,35.29
Kepler-1281 b,Transit,2016,0,3.11602791,1.64,3.33,0.0415,0,1123,375.55
Kepler-1282 b,Transit,2016,0,2.13194651,1.55,3.02,0.0335,0,1418,672.53
Kepler-1283 b,Transit,2016,0,12.9460978,1.91,4.31,0.1062,0,764,80.34
Kepler-1284 b,Transit,2016,0,0.66407381,1.21,1.92,0.0143,0,1703,2190.08
Kepler-1285 b,Transit,2016,0,14.7967458,0.97,0.871,0.1268,0,874,181.59
Kepler-1286 b,Transit,2016,0,11.25402929,2.15,5.27,0.0991,0,888,151.77
Kepler-1287 b,Transit,2016,0,11.47685909,1.54,2.99,0.0976,0,796,78.16
Kepler-1288 b,Transit,2016,0,2.76122421,1.12,1.46,0.0435,0,2017,3906.36
Kepler-1289 b,Transit,2016,0,7.99019627,1.52,2.92,0.0785,0,1113,223.44
Kepler-1290 b,Transit,2016,0,4.69500134,1.42,2.6,0.0557,0,1098,443.22
Kepler-1291 b,Transit,2016,0,8.63043276,1.66,3.39,0.0779,0,739,62.82
Kepler-1292 b,Transit,2016,0,3.27646405,1.82,3.97,0.0443,0,1195,521.1
Kepler-1293 b,Transit,2016,0,5.57654784,0.97,0.871,0.0659,0,1183,929.12
Kepler-1294 b,Transit,2016,0,115.6862258,3.19,10.3,0.4684,0,401,12.36
Kepler-1295 b,Transit,2016,0,3.81371974,1.55,3.02,0.0464,0,1029,279.94
Kepler-1296 b,Transit,2016,0,8.3839865,0.91,0.693,0.0896,0,1285,399.01
Kepler-1297 b,Transit,2016,0,1.68189002,0.97,0.871,0.0283,0,1790,2760.59
Kepler-1298 b,Transit,2016,0,7.12811928,1.31,2.27,0.082,0,1373,1003.03
Kepler-1299 b,Transit,2016,0,19.9400874,2.98,9.17,0.1357,0,588,45.15
Kepler-1300 b,Transit,2016,0,22.2419092,1.37,2.45,0.1655,0,954,149.41
Kepler-1301 b,Transit,2016,0,9.08237046,1.4,2.54,0.0815,0,734,76.14
Kepler-1302 b,Transit,2016,0,8.83922659,1.43,2.63,0.0795,0,778,58.34
Kepler-1303 b,Transit,2016,0,7.56127224,1.42,2.6,0.0751,0,891,182.38
Kepler-1304 b,Transit,2016,0,16.1288853,2.29,5.86,0.1202,0,715,61.87
Kepler-1305 b,Transit,2016,0,13.5630972,1.88,4.19,0.1109,0,733,103.51
Kepler-1306 b,Transit,2016,0,16.29595382,1.91,4.31,0.123,0,678,52.15
Kepler-1307 b,Transit,2016,0,18.01621096,2.47,6.66,0.1369,0,768,41.19
Kepler-1308 b,Transit,2016,0,2.10433812,0.52,0.0933,0.025,0,662,58.11
Kepler-1309 b,Transit,2016,0,28.8432647,2.37,6.21,0.1679,0,491,13.77
Kepler-1310 b,Transit,2016,0,0.67933627,1.44,2.67,0.0148,0,1883,2830.91
Kepler-1313 b,Transit,2016,0,3.83309118,1.76,3.75,0.046,0,1012,227.2
Kepler-1314 b,Transit,2016,0,5.42474928,5.11,22.9,0.0504,0,625,36.05
Kepler-1316 b,Transit,2016,0,87.9732136,3.54,12.3,0.3859,0,446,10.71
Kepler-1317 b,Transit,2016,0,0.56887443,1.56,3.05,0.0128,0,1796,2413.26
Kepler-1318 b,Transit,2016,0,213.257663,3.11,9.85,0.6085,0,202,0.49
Kepler-1319 b,Transit,2016,0,2.88676265,1.34,2.36,0.0296,0.33,557,38.45
Kepler-1320 b,Transit,2016,0,0.86838653,1.7,3.53,0.0163,0,1389,672.11
Kepler-1323 b,Transit,2016,0,0.92990668,1.52,2.92,0.0191,0,2291,5067.6
Kepler-1324 b,Transit,2016,0,4.11584468,1.51,2.89,0.0466,0,895,98.41
Kepler-1325 b,Transit,2016,0,33.8786838,2.86,8.55,0.2004,0,564,18.15
Kepler-1326 b,Transit,2016,0,42.3514267,4.18,16.3,0.2743,0,938,47.84
Kepler-1327 b,Transit,2016,0,14.88801098,1.8,3.89,0.1186,0,831,112.85
Kepler-1328 b,Transit,2016,0,4.52158888,0.98,0.904,0.0529,0,1214,545.67
Kepler-1329 b,Transit,2016,0,9.33646594,2.17,5.35,0.0747,0,577,26.64
Kepler-1330 b,Transit,2016,0,10.10769068,1.65,3.36,0.0889,0,879,322.4
Kepler-1331 b,Transit,2016,0,0.78916165,1.05,1.16,0.0142,0,1244,547.29
Kepler-1332 b,Transit,2016,0,11.87456832,1.37,2.45,0.0986,0,728,77.56
Kepler-1333 b,Transit,2016,0,109.6471842,2.81,8.3,0.4382,0,428,3.3
Kepler-1334 b,Transit,2016,0,15.64591713,2.29,5.86,0.1229,0,710,78.36
Kepler-1335 b,Transit,2016,0,6.26406846,1.45,2.7,0.0615,0,809,80.74
Kepler-1337 b,Transit,2016,0,24.4002549,2.41,6.39,0.1441,0,437,9.18
Kepler-1338 b,Transit,2016,0,0.93511806,0.92,0.721,0.0193,0,2124,4712.11
Kepler-1339 b,Transit,2016,0,1.34155513,0.71,0.285,0.0234,0,1642,3094.82
Kepler-1340 b,Transit,2016,0,0.66502692,1.55,3.02,0.0153,0,2174,4793
Kepler-1341 b,Transit,2016,0,132.9968322,2.99,9.22,0.4498,0,241,1.14
Kepler-1342 b,Transit,2016,0,2.21571036,1.66,3.39,0.0313,0,1283,559.27
Kepler-1343 b,Transit,2016,0,3.35183158,1.93,4.38,0.0449,0,1294,1021.9
Kepler-1344 b,Transit,2016,0,4.7683049,1.84,4.04,0.0568,0,1219,425.17
Kepler-1345 b,Transit,2016,0,44.6169557,2.36,6.17,0.2638,0,693,68.47
Kepler-1346 b,Transit,2016,0,3.40165668,1.58,3.12,0.044,0,1236,545.58
Kepler-1347 b,Transit,2016,0,14.00947528,1.03,1.08,0.104,0,617,34.32
Kepler-1348 b,Transit,2016,0,27.5722742,1.94,4.42,0.1834,0,636,49.66
Kepler-1349 b,Transit,2016,0,2.12823928,0.7,0.271,0.0341,0,1668,1862.33
Kepler-1351 b,Transit,2016,0,0.91614077,0.65,0.208,0.0156,0,1212,421.96
Kepler-1352 b,Transit,2016,0,1.87788275,0.89,0.64,0.03,0,1701,1892.59
Kepler-1353 b,Transit,2016,0,24.7543966,1.8,3.89,0.153,0,491,10.77
Kepler-1354 b,Transit,2016,0,76.613377,2.97,9.11,0.3521,0,466,18.86
Kepler-1355 b,Transit,2016,0,1.28958811,1.46,2.73,0.0224,0,1448,944.87
Kepler-1356 b,Transit,2016,0,0.63400294,1.53,2.96,0.0136,0,1714,1966.06
Kepler-1357 b,Transit,2016,0,3.0091324,1.28,2.18,0.041,0,1177,449.98
Kepler-1358 b,Transit,2016,0,7.06317341,1.12,1.46,0.0656,0,827,98.83
Kepler-1359 b,Transit,2016,0,59.4970952,2.83,8.4,0.2769,0,369,2.45
Kepler-1360 b,Transit,2016,0,40.5286413,3.4,11.5,0.2866,0,933,82.56
Kepler-1361 b,Transit,2016,0,3.57554956,0.86,0.566,0.0431,0,1061,186.07
Kepler-1362 b,Transit,2016,0,136.205626,2.6,7.27,0.4626,0,248,1.01
Kepler-1363 b,Transit,2016,0,2.94194094,1.25,2.1,0.0363,0,988,191.92
Kepler-1364 b,Transit,2016,0,13.32196237,2.15,5.27,0.1284,0,1299,672.06
Kepler-1366 b,Transit,2016,0,2.16457097,1.43,2.63,0.0273,0,783,134.98
Kepler-1367 b,Transit,2016,0,1.57409027,0.92,0.721,0.0236,0,998,225.23
Kepler-1368 b,Transit,2016,0,0.67564949,1.65,3.36,0.0153,0,2085,4849.26
Kepler-1369 b,Transit,2016,0,25.873148,2.69,7.7,0.1741,0,667,37.16
Kepler-1372 b,Transit,2016,0,1.31155557,1.27,2.15,0.024,0,1655,2176.36
Kepler-1373 b,Transit,2016,0,1.29123275,1.16,1.65,0.0242,0,1887,10436.6
Kepler-1374 b,Transit,2016,0,10.65276707,2.29,5.86,0.0918,0,737,59.79
Kepler-1375 b,Transit,2016,0,3.3004192,1.74,3.68,0.0471,0,1543,2948.36
Kepler-1376 b,Transit,2016,0,5.30880656,1.05,1.16,0.0598,0,1042,278.9
Kepler-1377 b,Transit,2016,0,0.74092842,1.25,2.1,0.0153,0,1873,2909.21
Kepler-1378 b,Transit,2016,0,11.95398936,2.2,5.48,0.0885,0,525,14.87
Kepler-1379 b,Transit,2016,0,0.88184115,1.3,2.24,0.0171,0,1564,1600.05
Kepler-1380 b,Transit,2016,0,10.3108245,1.43,2.63,0.0917,0,786,90.1
Kepler-1381 b,Transit,2016,0,25.3842686,2.25,5.69,0.1728,0,649,29.7
Kepler-1382 b,Transit,2016,0,16.3583055,1.88,4.19,0.1404,0,959,198.47
Kepler-1383 b,Transit,2016,0,13.9093583,1.41,2.57,0.1179,0,928,231.4
Kepler-1384 b,Transit,2016,0,15.36262753,1.94,4.42,0.1126,0,608,32.23
Kepler-1385 b,Transit,2016,0,2.88879862,0.85,0.543,0.0415,0,1423,1591.48
Kepler-1386 b,Transit,2016,0,6.73972381,1.24,2.07,0.068,0,1011,196.53
Kepler-1387 b,Transit,2016,0,2.27952666,0.93,0.749,0.031,0,1123,300.31
Kepler-1389 b,Transit,2016,0,99.2530951,1.77,3.78,0.3869,0,300,1.87
Kepler-1390 b,Transit,2016,0,6.48021673,1.18,1.76,0.0662,0,934,171.13
Kepler-1391 b,Transit,2016,0,54.4092333,1.68,3.46,0.2768,0,513,33.34
Kepler-1392 b,Transit,2016,0,15.1410397,1.96,4.5,0.1189,0,714,61.42
Kepler-1393 b,Transit,2016,0,2.44357812,0.8,0.437,0.0337,0,1249,574.37
Kepler-1394 b,Transit,2016,0,3.93766373,1.39,2.51,0.0555,0,1947,2023.01
Kepler-1395 b,Transit,2016,0,3.78470649,0.8,0.437,0.0494,0,1311,730.53
Kepler-1396 b,Transit,2016,0,18.2206421,2.07,4.94,0.1406,0,786,71.82
Kepler-1397 b,Transit,2016,0,47.449955,1.72,3.61,0.2602,0,551,58.1
Kepler-1399 b,Transit,2016,0,1.63865306,1.25,2.1,0.0276,0,1610,1707.25
Kepler-14 b,Transit,2011,0,6.790123,12.733,2669.66,0.0771,0.035,1605,1029.51
Kepler-1400 b,Transit,2016,0,9.06689421,1.62,3.26,0.0771,0,725,44.52
Kepler-1401 b,Transit,2016,0,11.20066445,1.68,3.46,0.0975,0,808,100.91
Kepler-1402 b,Transit,2016,0,2.03387914,0.76,0.363,0.0322,0,1789,2491.12
Kepler-1403 b,Transit,2016,0,5.19492202,2.14,5.22,0.064,0,1238,699.64
Kepler-1404 b,Transit,2016,0,15.9314739,2.01,4.7,0.1143,0,596,39
Kepler-1405 b,Transit,2016,0,28.2274184,3.96,14.9,0.1778,0,565,33.8
Kepler-1406 b,Transit,2016,0,11.62905828,1.1,1.37,0.0987,0,854,125.89
Kepler-1407 b,Transit,2016,0,20.0711504,2.25,5.69,0.1502,0,826,78.67
Kepler-1408 b,Transit,2016,0,2.99793191,0.89,0.64,0.0425,0,1616,1982.27
Kepler-1409 b,Transit,2016,0,0.76486493,1.04,1.12,0.0152,0,1733,1552.13
Kepler-1410 b,Transit,2016,0,60.866168,1.78,3.82,0.2543,0,290,1.06
Kepler-1411 b,Transit,2016,0,86.1150888,2.82,8.35,0.4001,0,441,8.93
Kepler-1412 b,Transit,2016,0,3.6146051,0.83,0.498,0.0461,0,1397,1087.78
Kepler-1413 b,Transit,2016,0,13.1829642,1.82,3.97,0.1066,0,661,42.83
Kepler-1414 b,Transit,2016,0,3.51576315,1.23,2.04,0.0426,0,1033,209.46
Kepler-1415 b,Transit,2016,0,0.63642408,1.29,2.21,0.0144,0,1846,2138.08
Kepler-1416 b,Transit,2016,0,1.49514952,0.88,0.615,0.0257,0,1870,2658.55
Kepler-1417 b,Transit,2016,0,20.3505213,1,0.972,0.1431,0,695,114.33
Kepler-1418 b,Transit,2016,0,22.4764425,1.66,3.39,0.131,0,419,7.29
Kepler-1419 b,Transit,2016,0,42.5215895,2.86,8.55,0.2391,0,510,21.24
Kepler-1420 b,Transit,2016,0,6.69960006,1.28,2.18,0.0671,0,806,131.53
Kepler-1421 b,Transit,2016,0,6.9131112,0.93,0.749,0.0762,0,1209,649.15
Kepler-1422 b,Transit,2016,0,18.6051942,2.02,4.74,0.1499,0,833,156.9
Kepler-1423 b,Transit,2016,0,23.955378,1.06,1.2,0.1586,0,741,71.16
Kepler-1424 b,Transit,2016,0,29.6091744,1.16,1.65,0.1861,0,629,37.12
Kepler-1425 b,Transit,2016,0,14.4541302,0.94,0.779,0.1038,0,676,216.41
Kepler-1426 b,Transit,2016,0,14.2563227,1.56,3.05,0.1187,0,797,95.22
Kepler-1427 b,Transit,2016,0,0.96897238,1.1,1.37,0.0197,0,1844,2730.51
Kepler-1428 b,Transit,2016,0,10.67607169,1.64,3.33,0.1059,0,1049,817.58
Kepler-1429 b,Transit,2016,0,4.48487493,1.29,2.21,0.055,0,1199,551.16
Kepler-1430 b,Transit,2016,0,2.46050993,1.18,1.76,0.0304,0,969,208.54
Kepler-1431 b,Transit,2016,0,5.86601526,1.47,2.76,0.0648,0,1064,469.82
Kepler-1432 b,Transit,2016,0,23.9109011,2.22,5.56,0.1696,0,709,119.24
Kepler-1433 b,Transit,2016,0,4.13592271,1.56,3.05,0.0516,0,1226,535.42
Kepler-1434 b,Transit,2016,0,8.05333618,1.11,1.41,0.0894,0,1320,925.29
Kepler-1435 b,Transit,2016,0,4.45343281,0.86,0.566,0.0546,0,1331,893.89
Kepler-1436 b,Transit,2016,0,9.705716,1.31,2.27,0.0907,0,1001,772.08
Kepler-1437 b,Transit,2016,0,10.9295461,1.37,2.45,0.0951,0,770,83.14
Kepler-1438 b,Transit,2016,0,2.31942009,0.94,0.779,0.0346,0,1490,561.12
Kepler-1439 b,Transit,2016,0,8.07392849,1.46,2.73,0.0594,0,420,9.08
Kepler-1440 b,Transit,2016,0,39.859484,1.26,2.13,0.2274,0,597,44.73
Kepler-1441 b,Transit,2016,0,39.4419839,1.31,2.27,0.2346,0,682,33.05
Kepler-1442 b,Transit,2016,0,81.4162941,3.93,14.7,0.4039,0,522,25.97
Kepler-1443 b,Transit,2016,0,2.41811321,0.97,0.871,0.0368,0,1602,2809.16
Kepler-1444 b,Transit,2016,0,33.42035034,2.18,5.39,0.2015,0,581,25.94
Kepler-1445 b,Transit,2016,0,10.60052251,0.96,0.84,0.0948,0,987,248.55
Kepler-1446 b,Transit,2016,0,0.68996783,0.82,0.477,0.0141,0,1539,1213.33
Kepler-1447 b,Transit,2016,0,56.6747285,2.9,8.75,0.2836,0,522,10.35
Kepler-1448 b,Transit,2016,0,12.27065865,1.61,3.22,0.1058,0,811,86.64
Kepler-1449 b,Transit,2016,0,13.2274528,1.68,3.46,0.1176,0,867,271.88
Kepler-1450 b,Transit,2016,0,54.5094166,1.71,3.57,0.2401,0,308,3.08
Kepler-1451 b,Transit,2016,0,35.622233,3.35,11.2,0.2101,0,523,18.75
Kepler-1452 b,Transit,2016,0,42.913751,2.7,7.75,0.2697,0,810,73.5
Kepler-1453 b,Transit,2016,0,47.1611696,2.67,7.61,0.262,0,503,11.89
Kepler-1454 b,Transit,2016,0,47.0319479,1.88,4.19,0.2447,0,492,9.08
Kepler-1455 b,Transit,2016,0,49.276764,2.16,5.31,0.2149,0,298,1.53
Kepler-1456 b,Transit,2016,0,18.1373829,1.14,1.55,0.1132,0,433,8.23
Kepler-1457 b,Transit,2016,0,51.1110243,1.99,4.62,0.2668,0,478,23.47
Kepler-1458 b,Transit,2016,0,47.9872764,2.76,8.05,0.2495,0,493,8.29
Kepler-1459 b,Transit,2016,0,62.8691611,1.36,2.42,0.2829,0,349,3.51
Kepler-1460 b,Transit,2016,0,29.9633247,1.96,4.5,0.1614,0,391,5.47
Kepler-1461 b,Transit,2016,0,29.3494775,2.03,4.78,0.1715,0,451,8.88
Kepler-1462 b,Transit,2016,0,65.6488341,3.82,14,0.3094,0,390,4.7
Kepler-1463 b,Transit,2016,0,25.15864,1.86,4.12,0.1694,0,619,57.63
Kepler-1465 b,Transit,2016,0,31.8277111,1.77,3.78,0.1939,0,668,6.25
Kepler-1466 b,Transit,2016,0,31.1750448,1.55,3.02,0.1942,0,585,21.88
Kepler-1467 b,Transit,2016,0,47.0569043,3.3,10.9,0.2388,0,411,7.92
Kepler-1469 b,Transit,2016,0,21.8635301,2.8,8.25,0.1466,0,551,24.9
Kepler-1470 b,Transit,2016,0,16.2950903,1.07,1.24,0.116,0,574,23.92
Kepler-1471 b,Transit,2016,0,3.63899398,1.41,2.57,0.0453,0,1238,314.23
Kepler-1472 b,Transit,2016,0,38.1312831,1.9,4.27,0.2322,0,613,57.08
