Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
Kepler-811 b,Transit,2016,0,23.58447697,2.700,7.75000,0.158300,0.000000,730,78.59
Kepler-812 b,Transit,2016,0,10.11716531,3.550,12.30000,0.102400,0.000000,1163,421.92
Kepler-813 b,Transit,2016,0,19.12947337,2.140,5.22000,0.143900,0.000000,817,56.04
Kepler-814 b,Transit,2016,0,6.14698510,2.120,5.14000,0.069500,0.000000,1164,935.12
Kepler-815 b,Transit,2016,0,8.57503552,4.110,15.80000,0.088800,0.000000,1374,979.14
Kepler-816 b,Transit,2016,0,10.50682565,10.240,74.50000,0.089500,0.000000,668,50.56
Kepler-817 b,Transit,2016,0,3.99010623,9.030,60.20000,0.049300,0.000000,1124,550.20
Kepler-818 b,Transit,2016,0,10.03538581,5.110,22.90000,0.088600,0.000000,786,100.78
Kepler-819 b,Transit,2016,0,33.19956480,2.760,8.05000,0.189400,0.000000,485,9.91
Kepler-820 b,Transit,2016,0,127.83380980,6.090,30.80000,0.582900,0.000000,554,16.23
Kepler-821 b,Transit,2016,0,1.92279873,1.310,2.27000,0.029000,0.000000,1215,496.82
Kepler-822 b,Transit,2016,0,3.22296927,1.770,3.78000,0.041200,0.000000,1239,535.19
Kepler-823 b,Transit,2016,0,4.16809082,1.570,3.09000,0.050700,0.000000,1277,803.35
Kepler-824 b,Transit,2016,0,4.51436633,1.870,4.16000,0.055000,0.000000,1231,454.60
Kepler-826 b,Transit,2016,0,4.48758907,1.250,2.10000,0.052800,0.000000,1305,827.22
Kepler-827 b,Transit,2016,0,51.92927591,5.630,27.00000,0.274200,0.000000,574,23.60
Kepler-828 b,Transit,2016,0,0.56785714,1.510,2.89000,0.012500,0.000000,1848,1835.16
Kepler-829 b,Transit,2016,0,6.88337562,2.110,5.10000,0.067800,0.000000,857,247.47
Kepler-830 b,Transit,2016,0,11.29695137,1.700,3.53000,0.103300,0.000000,907,160.18
Kepler-831 b,Transit,2016,0,5.62153941,1.270,2.15000,0.060300,0.000000,992,266.25
Kepler-832 b,Transit,2016,0,7.13969410,2.060,4.90000,0.075000,0.000000,965,256.83
Kepler-833 b,Transit,2016,0,18.75469980,2.020,4.74000,0.113900,0.000000,382,8.31
Kepler-834 b,Transit,2016,0,13.32388301,2.020,4.74000,0.086200,0.000000,378,11.85
Kepler-835 b,Transit,2016,0,11.41909375,2.790,8.20000,0.107000,0.000000,921,170.33
Kepler-836 b,Transit,2016,0,11.36112327,2.730,7.90000,0.101300,0.000000,869,135.80
Kepler-837 b,Transit,2016,0,16.56059504,2.560,7.08000,0.114400,0.000000,701,55.97
Kepler-838 b,Transit,2016,0,15.74957994,2.730,7.90000,0.126600,0.000000,777,61.09
Kepler-839 b,Transit,2016,0,37.81445140,2.570,7.13000,0.234100,0.000000,626,46.30
Kepler-841 b,Transit,2016,0,124.41983980,5.230,23.80000,0.479000,0.000000,416,1.65
Kepler-842 b,Transit,2016,0,1.21956827,1.600,3.19000,0.020400,0.000000,1252,588.95
Kepler-843 b,Transit,2016,0,2.05387982,2.590,7.22000,0.031300,0.000000,1523,890.33
Kepler-844 b,Transit,2016,0,2.61302086,1.680,3.46000,0.029800,0.000000,713,89.65
Kepler-845 b,Transit,2016,0,0.92785982,2.040,4.82000,0.017000,0.000000,1361,772.50
Kepler-846 b,Transit,2016,0,19.80792185,2.480,6.71000,0.139900,0.000000,624,35.28
Kepler-847 b,Transit,2016,0,2.34323190,1.180,1.76000,0.031500,0.000000,1054,292.31
Kepler-848 b,Transit,2016,0,6.91134416,1.700,3.53000,0.072000,0.000000,1086,794.78
Kepler-849 b,Transit,2016,0,394.62449040,7.140,40.40000,1.108800,0.000000,325,3.12
Kepler-850 b,Transit,2016,0,7.19303878,1.780,3.82000,0.074400,0.000000,995,329.28
Kepler-851 b,Transit,2016,0,8.50699658,1.680,3.46000,0.080200,0.000000,900,103.83
Kepler-852 b,Transit,2016,0,44.93098040,2.540,6.99000,0.265400,0.000000,565,92.13
Kepler-853 b,Transit,2016,0,7.16892463,1.690,3.50000,0.077900,0.000000,1187,499.30
Kepler-855 b,Transit,2016,0,7.88663110,8.350,52.70000,0.076200,0.000000,996,405.18
Kepler-856 b,Transit,2016,0,8.02768059,9.300,63.30000,0.078700,0.000000,824,153.50
Kepler-857 b,Transit,2016,0,85.35129427,6.800,37.20000,0.375100,0.000000,390,5.75
Kepler-858 b,Transit,2016,0,76.13602028,4.870,21.10000,0.340300,0.000000,399,6.34
Kepler-859 b,Transit,2016,0,20.38177573,3.090,9.75000,0.134500,0.000000,528,14.90
Kepler-860 b,Transit,2016,0,5.10137945,3.240,10.60000,0.058000,0.000000,1050,233.62
Kepler-861 b,Transit,2016,0,3.94963138,2.280,5.82000,0.046300,0.000000,966,197.29
Kepler-862 b,Transit,2016,0,3.14866453,2.210,5.52000,0.039000,0.000000,1097,547.29
Kepler-863 b,Transit,2016,0,15.59461874,2.900,8.75000,0.122000,0.000000,718,117.83
Kepler-864 b,Transit,2016,0,5.83376092,2.400,6.35000,0.068700,0.000000,1143,464.76
Kepler-865 b,Transit,2016,0,14.16399294,2.490,6.76000,0.105700,0.000000,694,46.36
Kepler-866 b,Transit,2016,0,2.61703254,1.630,3.29000,0.033100,0.000000,996,196.13
Kepler-867 b,Transit,2016,0,150.24212700,4.640,19.40000,0.537500,0.000000,327,2.72
Kepler-868 b,Transit,2016,0,5.03251791,2.050,4.86000,0.057500,0.000000,1047,417.03
Kepler-869 b,Transit,2016,0,40.42877550,3.610,12.70000,0.224400,0.000000,494,17.23
Kepler-870 b,Transit,2016,0,21.35876210,2.780,8.15000,0.153900,0.000000,691,54.87
Kepler-871 b,Transit,2016,0,22.04590180,3.740,13.50000,0.157200,0.000000,640,79.72
Kepler-872 b,Transit,2016,0,2.57885507,1.990,4.62000,0.036200,0.000000,1230,553.06
Kepler-873 b,Transit,2016,0,20.55338440,3.750,13.50000,0.154200,0.000000,749,68.02
Kepler-874 b,Transit,2016,0,40.06867270,3.940,14.70000,0.223400,0.000000,560,31.62
Kepler-875 b,Transit,2016,0,27.50737990,2.900,8.75000,0.177100,0.000000,569,41.43
Kepler-876 b,Transit,2016,0,5.14438011,1.430,2.63000,0.054900,0.000000,923,152.75
Kepler-877 b,Transit,2016,0,18.45847097,2.120,5.14000,0.130100,0.000000,632,37.81
Kepler-878 b,Transit,2016,0,25.94220330,1.930,4.38000,0.165000,0.000000,501,27.01
Kepler-879 b,Transit,2016,0,33.38559380,2.570,7.13000,0.201200,0.000000,580,29.13
Kepler-880 b,Transit,2016,0,7.71468975,2.660,7.56000,0.091500,0.000000,1622,586.17
Kepler-881 b,Transit,2016,0,4.44448017,1.780,3.82000,0.055200,0.000000,1217,538.57
Kepler-882 b,Transit,2016,0,3.98953967,1.230,2.04000,0.044900,0.000000,903,259.03
Kepler-883 b,Transit,2016,0,12.98495573,1.780,3.82000,0.105500,0.000000,818,163.05
Kepler-884 b,Transit,2016,0,5.69919514,1.230,2.04000,0.062200,0.000000,964,204.18
Kepler-885 b,Transit,2016,0,18.11472949,2.500,6.80000,0.143200,0.000000,830,124.65
Kepler-886 b,Transit,2016,0,6.24146367,1.520,2.92000,0.067000,0.000000,1111,231.43
Kepler-888 b,Transit,2016,0,70.69790610,1.760,3.75000,0.328000,0.000000,417,7.85
Kepler-889 b,Transit,2016,0,3.74443900,1.090,1.32000,0.049200,0.000000,1328,954.59
Kepler-890 b,Transit,2016,0,52.75875577,8.890,58.60000,0.294400,0.000000,540,30.23
Kepler-891 b,Transit,2016,0,53.44945593,6.410,33.60000,0.288100,0.000000,486,44.33
Kepler-892 b,Transit,2016,0,13.75210720,2.810,8.30000,0.101500,0.000000,556,18.20
Kepler-893 b,Transit,2016,0,6.33855761,3.030,9.43000,0.069900,0.000000,1034,266.27
Kepler-894 b,Transit,2016,0,9.80322400,2.780,8.15000,0.091600,0.000000,896,119.88
Kepler-895 b,Transit,2016,0,2.80624233,1.540,2.99000,0.032800,0.000000,771,106.58
Kepler-896 b,Transit,2016,0,144.54739600,2.530,6.94000,0.516400,0.000000,303,1.99
Kepler-897 b,Transit,2016,0,8.04726420,2.390,6.30000,0.077000,0.000000,855,354.22
Kepler-898 b,Transit,2016,0,5.87061910,1.490,2.83000,0.054500,0.000000,616,37.11
Kepler-899 b,Transit,2016,0,19.17891293,2.680,7.65000,0.139200,0.000000,640,62.20
Kepler-900 b,Transit,2016,0,6.99130860,2.080,4.98000,0.067900,0.000000,716,54.11
Kepler-901 b,Transit,2016,0,3.51749439,1.370,2.45000,0.037800,0.000000,704,68.72
Kepler-902 b,Transit,2016,0,40.10995470,2.540,6.99000,0.223000,0.000000,556,24.88
Kepler-904 b,Transit,2016,0,3.02166863,1.770,3.78000,0.041700,0.000000,1332,875.42
Kepler-905 b,Transit,2016,0,5.08274652,1.410,2.57000,0.057200,0.000000,928,185.77
Kepler-906 b,Transit,2016,0,41.69799760,2.110,5.10000,0.235900,0.000000,537,21.99
Kepler-907 b,Transit,2016,0,15.86621821,1.200,1.87000,0.122500,0.000000,879,137.66
Kepler-908 b,Transit,2016,0,1.34059747,1.220,1.98000,0.024700,0.000000,1783,3304.10
Kepler-909 b,Transit,2016,0,13.93290318,1.470,2.76000,0.117500,0.000000,852,127.24
Kepler-91 b,Transit,2013,0,6.24658000,15.323,257.44230,0.073100,0.051900,2040,3273.32
Kepler-910 b,Transit,2016,0,2.36436901,0.820,0.47700,0.038200,0.000000,1752,2108.07
Kepler-911 b,Transit,2016,0,20.31050100,2.600,7.27000,0.154900,0.000000,931,198.72
Kepler-912 b,Transit,2016,0,2.53475627,2.800,8.25000,0.033900,0.000000,1218,519.95
Kepler-914 b,Transit,2016,0,4.40966548,1.380,2.48000,0.054400,0.000000,1192,568.38
Kepler-915 b,Transit,2016,0,4.59489604,1.500,2.86000,0.056600,0.000000,1319,844.75
Kepler-916 b,Transit,2016,0,32.29687980,1.760,3.75000,0.188500,0.000000,503,14.68
Kepler-917 b,Transit,2016,0,2.97041437,1.910,4.31000,0.037800,0.000000,991,228.11
Kepler-918 b,Transit,2016,0,4.85386933,1.740,3.68000,0.056900,0.000000,1052,258.70
Kepler-919 b,Transit,2016,0,11.04603384,2.250,5.69000,0.098100,0.000000,869,153.91
Kepler-921 b,Transit,2016,0,51.30063400,2.870,8.60000,0.271600,0.000000,492,15.01
Kepler-922 b,Transit,2016,0,0.93846683,1.420,2.60000,0.018200,0.000000,1876,2142.63
Kepler-923 b,Transit,2016,0,6.93366476,1.380,2.48000,0.071500,0.000000,1104,390.64
Kepler-924 b,Transit,2016,0,61.03701170,3.070,9.64000,0.335900,0.000000,610,20.00
Kepler-925 b,Transit,2016,0,33.86785310,2.340,6.08000,0.180500,0.000000,394,5.83
Kepler-926 b,Transit,2016,0,52.06886010,2.310,5.95000,0.273900,0.000000,524,17.88
Kepler-927 b,Transit,2016,0,9.11499030,1.720,3.61000,0.086600,0.000000,906,129.53
Kepler-928 b,Transit,2016,0,3.93246130,1.590,3.15000,0.044400,0.000000,894,111.11
Kepler-929 b,Transit,2016,0,0.92103214,1.110,1.41000,0.019200,0.000000,2362,8159.93
Kepler-930 b,Transit,2016,0,71.45177750,2.130,5.18000,0.347500,0.000000,561,16.85
Kepler-931 b,Transit,2016,0,8.03755877,1.330,2.33000,0.071900,0.000000,744,72.44
Kepler-932 b,Transit,2016,0,1.92143740,1.370,2.45000,0.027900,0.000000,1276,562.22
Kepler-933 b,Transit,2016,0,14.20443009,2.460,6.62000,0.104100,0.000000,602,61.32
Kepler-934 b,Transit,2016,0,55.67383090,2.090,5.02000,0.265800,0.000000,384,4.72
Kepler-935 b,Transit,2016,0,4.88083852,1.350,2.39000,0.052700,0.000000,879,94.61
Kepler-936 b,Transit,2016,0,10.56134221,1.450,2.70000,0.095400,0.000000,867,133.56
Kepler-938 b,Transit,2016,0,52.62984170,2.220,5.56000,0.268900,0.000000,544,8.57
Kepler-939 b,Transit,2016,0,14.87829600,1.750,3.71000,0.115300,0.000000,692,54.19
Kepler-940 b,Transit,2016,0,59.62252570,3.340,11.10000,0.305900,0.000000,486,10.52
Kepler-941 b,Transit,2016,0,17.42395198,3.080,9.69000,0.131100,0.000000,722,47.03
Kepler-942 b,Transit,2016,0,44.96417488,2.130,5.18000,0.229800,0.000000,379,4.96
Kepler-943 b,Transit,2016,0,49.77014380,5.930,29.50000,0.255900,0.000000,455,10.16
Kepler-944 b,Transit,2016,0,43.31677370,2.630,7.41000,0.228800,0.000000,459,20.17
Kepler-945 b,Transit,2016,0,31.00338140,2.630,7.41000,0.203700,0.000000,616,31.70
Kepler-946 b,Transit,2016,0,11.79162572,1.930,4.38000,0.100200,0.000000,857,124.07
Kepler-947 b,Transit,2016,0,26.96443170,2.280,5.82000,0.177300,0.000000,573,51.95
Kepler-948 b,Transit,2016,0,7.76846622,1.850,4.08000,0.074900,0.000000,841,126.20
Kepler-949 b,Transit,2016,0,8.68930730,2.910,8.80000,0.077400,0.000000,782,58.44
Kepler-95 b,Transit,2014,0,11.52310000,3.420,13.00000,0.101700,0.000000,927,178.83
Kepler-950 b,Transit,2016,0,98.71804060,8.980,59.60000,0.398200,0.000000,360,3.97
Kepler-951 b,Transit,2016,0,71.52530845,5.590,26.70000,0.309100,0.000000,340,2.47
Kepler-952 b,Transit,2016,0,130.35469190,7.650,45.40000,0.518300,0.000000,369,5.05
Kepler-954 b,Transit,2016,0,16.78176602,2.320,5.99000,0.118000,0.000000,545,21.53
Kepler-955 b,Transit,2016,0,14.53244172,3.130,9.96000,0.108300,0.000000,664,33.09
Kepler-956 b,Transit,2016,0,5.24867263,3.000,9.27000,0.059600,0.000000,1056,307.06
Kepler-957 b,Transit,2016,0,5.90741354,5.500,25.90000,0.055900,0.000000,769,124.91
Kepler-958 b,Transit,2016,0,9.76788050,2.060,4.90000,0.085200,0.000000,749,73.59
Kepler-959 b,Transit,2016,0,14.80074836,4.380,17.60000,0.163300,0.000000,1912,165.87
Kepler-96 b,Transit,2014,0,16.23850000,2.670,8.46000,0.123500,0.000000,711,57.52
Kepler-960 b,Transit,2016,0,3.12686223,2.290,5.86000,0.041400,0.000000,1391,129.22
Kepler-961 b,Transit,2016,0,16.87727414,2.550,7.04000,0.124500,0.000000,642,40.40
Kepler-962 b,Transit,2016,0,12.05707239,1.970,4.54000,0.098400,0.000000,689,53.82
Kepler-963 b,Transit,2016,0,9.97683705,2.660,7.56000,0.084900,0.000000,802,83.49
Kepler-964 b,Transit,2016,0,13.52251060,2.120,5.14000,0.106300,0.000000,652,43.92
Kepler-965 b,Transit,2016,0,134.25272980,3.380,11.40000,0.512000,0.000000,393,4.98
Kepler-966 b,Transit,2016,0,99.74762200,4.130,16.00000,0.390700,0.000000,391,10.97
Kepler-970 b,Transit,2016,0,16.73652500,2.609,7.31000,0.139000,0.340000,464,11.11
Kepler-971 b,Transit,2016,0,9.59070716,2.130,5.18000,0.082700,0.000000,1087,82.77
Kepler-972 b,Transit,2016,0,7.03932553,4.650,19.50000,0.073400,0.000000,1060,266.51
Kepler-973 b,Transit,2016,0,49.60773310,1.960,4.50000,0.250800,0.000000,402,7.89
Kepler-974 b,Transit,2016,0,4.19449651,1.570,3.09000,0.041900,0.000000,577,28.51
Kepler-975 b,Transit,2016,0,1.97034246,1.480,2.79000,0.030300,0.000000,1599,328.70
Kepler-976 b,Transit,2016,0,105.95641480,3.960,14.90000,0.421700,0.000000,324,2.66
Kepler-977 b,Transit,2016,0,26.85328322,2.620,7.37000,0.162000,0.000000,544,13.96
Kepler-978 b,Transit,2016,0,49.62215090,2.990,9.22000,0.272600,0.000000,546,20.99
Kepler-979 b,Transit,2016,0,8.08801350,2.720,7.85000,0.075300,0.000000,792,77.84
Kepler-98 b,Transit,2014,0,1.54168000,1.990,3.55000,0.025600,0.000000,1592,1107.39
Kepler-980 b,Transit,2016,0,11.55102504,2.670,7.61000,0.100500,0.000000,845,170.14
Kepler-981 b,Transit,2016,0,4.46975774,2.310,5.95000,0.053500,0.000000,1103,337.47
Kepler-982 b,Transit,2016,0,15.77382210,2.250,5.69000,0.129100,0.000000,955,185.20
Kepler-983 b,Transit,2016,0,60.08550820,2.360,6.17000,0.314800,0.000000,485,31.00
Kepler-984 b,Transit,2016,0,43.03422720,2.120,5.14000,0.232700,0.000000,484,13.99
Kepler-985 b,Transit,2016,0,116.33190100,2.980,9.17000,0.445100,0.000000,323,2.59
Kepler-986 b,Transit,2016,0,56.43499380,2.360,6.17000,0.276000,0.000000,465,10.86
Kepler-987 b,Transit,2016,0,105.30331480,3.260,10.70000,0.423800,0.000000,351,3.85
Kepler-988 b,Transit,2016,0,17.76080053,2.070,4.94000,0.108500,0.000000,368,6.56
Kepler-989 b,Transit,2016,0,7.96431535,2.210,5.52000,0.073400,0.000000,805,74.35
Kepler-99 b,Transit,2014,0,4.60358000,1.480,6.15000,0.050300,0.000000,810,108.04
Kepler-991 b,Transit,2016,0,82.53425190,2.540,6.99000,0.310400,0.000000,260,1.37
Kepler-992 b,Transit,2016,0,20.16034462,1.620,3.26000,0.133900,0.000000,510,15.29
Kepler-993 b,Transit,2016,0,22.08557563,2.970,9.11000,0.130000,0.000000,352,3.95
Kepler-994 b,Transit,2016,0,1.15116651,1.600,3.19000,0.017700,0.000000,957,243.98
Kepler-995 b,Transit,2016,0,28.26731672,2.700,7.75000,0.170100,0.000000,517,11.92
Kepler-996 b,Transit,2016,0,3.77059058,1.980,4.58000,0.047400,0.000000,1272,723.08
Kepler-997 b,Transit,2016,0,2.70730672,1.360,2.42000,0.039700,0.000000,1709,1900.13
Kepler-998 b,Transit,2016,0,5.65377733,2.320,5.99000,0.062600,0.000000,1020,409.92
Kepler-999 b,Transit,2016,0,5.99185702,2.340,6.08000,0.068100,0.000000,1355,740.17
L 168-9 b,Transit,2020,0,1.40150000,1.390,4.60000,0.020910,0.210000,965,149.37
LHS 1478 b,Transit,2021,0,1.94953780,1.242,2.33000,0.018480,,595,23.37
LHS 1815 b,Transit,2020,0,3.81433000,1.088,8.70000,0.040400,0.000000,617,26.37
LHS 3844 b,Transit,2019,0,0.46292913,1.303,2.25000,0.006220,,805,70.10
LP 714-47 b,Transit,2020,0,4.05203700,4.700,30.80000,0.041700,0.040000,700,38.54
LSPM J2116+0234 b,Radial Velocity,2019,0,14.43990000,3.710,13.30000,0.087600,0.183000,,
LTT 9779 b,Transit,2020,0,0.79205200,4.720,29.32000,0.016790,0.000000,1978,2681.59
Lupus-TR-3 b,Transit,2007,0,3.91405000,9.976,257.43100,0.046400,0.000000,,
MASCARA-1 b,Transit,2017,0,2.14878000,16.814,1175.97100,0.043000,0.000000,2570,
MASCARA-4 b,Transit,2020,0,2.82406000,17.150,985.27300,0.047000,0.000000,2100,4913.69
MOA-2007-BLG-192L b,Microlensing,2008,0,,1.630,3.30000,0.620000,,,
MOA-2007-BLG-400L b,Microlensing,2008,0,,13.900,260.00000,6.500000,,103,
MOA-2008-BLG-310L b,Microlensing,2009,0,,5.180,23.40000,1.100000,,,
MOA-2008-BLG-379L b,Microlensing,2013,0,,13.000,1300.00000,2.700000,,,
MOA-2009-BLG-266L b,Microlensing,2011,0,2800.00000000,3.210,10.40000,3.200000,,,
MOA-2009-BLG-319L b,Microlensing,2010,0,,9.640,67.30000,2.030000,,,
MOA-2009-BLG-387L b,Microlensing,2010,0,1980.00000000,13.200,830.00000,1.800000,,,
MOA-2010-BLG-073L b,Microlensing,2012,0,,12.400,3500.00000,1.210000,,,
MOA-2010-BLG-117L b,Microlensing,2018,0,,14.200,170.00000,2.420000,,,
MOA-2010-BLG-328L b,Microlensing,2013,0,,2.990,9.20000,0.920000,,,
MOA-2010-BLG-353L b,Microlensing,2015,0,,11.100,86.00000,1.720000,,,
MOA-2010-BLG-477L b,Microlensing,2012,0,,13.600,480.00000,2.000000,,,
MOA-2011-BLG-028L b,Microlensing,2016,0,,5.990,30.00000,4.140000,,,
MOA-2011-BLG-262L b,Microlensing,2014,0,,4.290,17.00000,0.950000,,,
MOA-2011-BLG-291L b,Microlensing,2018,0,,4.430,18.00000,0.690000,,,
MOA-2011-BLG-293L b,Microlensing,2012,0,3000.00000000,12.900,1500.00000,1.100000,,,
MOA-2011-BLG-322L b,Microlensing,2013,0,,12.400,3690.00000,4.300000,,,
MOA-2012-BLG-006L b,Microlensing,2017,0,,12.600,2700.00000,10.200000,,,
MOA-2012-BLG-505L b,Microlensing,2017,0,,2.480,6.70000,0.900000,,,
MOA-2013-BLG-220L b,Microlensing,2014,0,,13.200,871.00000,3.030000,,,
MOA-2013-BLG-605L b,Microlensing,2016,0,,1.620,3.24000,0.930000,,,
MOA-2015-BLG-337L b,Microlensing,2018,0,,6.420,33.70000,0.240000,,,
MOA-2016-BLG-227L b,Microlensing,2017,0,,13.200,890.00000,1.390000,,,
MOA-2016-BLG-319L b,Microlensing,2018,0,,14.100,200.00000,0.950000,,,
MOA-bin-1L b,Microlensing,2012,0,,13.000,1200.00000,8.300000,,,
MOA-bin-29 b,Microlensing,2019,0,,14.100,190.00000,0.480000,,,
MXB 1658-298 b,Eclipse Timing Variations,2017,0,760.00000000,12.000,7532.57100,1.613000,,,
NGC 2682 Sand 364 b,Radial Velocity,2014,0,121.71000000,12.700,2126.28270,0.530000,0.350000,,
NGC 2682 Sand 978 b,Radial Velocity,2017,0,511.21000000,13.300,692.86940,,0.160000,,
NGC 2682 YBP 1194 b,Radial Velocity,2014,0,6.95900000,12.300,101.70560,,0.300000,,
NGC 2682 YBP 1514 b,Radial Velocity,2014,0,5.11800000,14.000,127.13200,,0.280000,,
NGC 2682 YBP 401 b,Radial Velocity,2016,0,4.08700000,14.300,146.20180,,0.150000,,
NGTS-1 b,Transit,2017,0,2.64729800,14.908,258.07796,0.032600,0.016000,790,65.30
NGTS-10 b,Transit,2020,0,0.76689440,13.507,687.14846,0.014300,0.000000,1332,
NGTS-11 b,Transit,2020,0,35.45533000,9.158,109.33352,0.201000,0.130000,435,33.16
NGTS-12 b,Transit,2020,0,7.53280600,11.747,66.10864,0.075700,0.000000,1257,416.00
NGTS-13 b,Transit,2021,0,4.11902700,12.801,1538.29720,0.054900,0.086000,1605,1096.00
NGTS-14 A b,Transit,2021,0,3.53571730,4.977,29.24036,0.040300,0.000000,1143,
NGTS-15 b,Transit,2021,0,3.27623000,12.330,238.68913,0.044100,0.000000,1146,425.00
NGTS-16 b,Transit,2021,0,4.84532000,14.572,211.99155,0.052300,0.000000,1177,480.00
NGTS-17 b,Transit,2021,0,3.24253000,13.899,242.82090,0.039100,0.000000,1457,1160.00
NGTS-18 b,Transit,2021,0,3.05125000,13.563,129.99182,0.044800,0.000000,1381,845.00
NGTS-2 b,Transit,2018,0,4.51116400,17.878,235.19420,0.063000,0.000000,1468,1085.35
NGTS-20 b,Transit,2022,0,54.18915000,11.994,947.12865,0.313000,0.432000,688,6.76
NGTS-3 A b,Transit,2018,0,1.67537280,16.589,756.43540,0.023000,,1434,1000.57
NGTS-4 b,Transit,2019,0,1.33735080,3.180,20.60000,0.019000,0.000000,1650,886.98
NGTS-5 b,Transit,2019,0,3.35698660,12.733,72.78307,0.038200,0.000000,952,101.25
NGTS-6 b,Transit,2019,0,0.88205900,14.863,425.57437,0.016770,0.000000,1284,983.42
NGTS-8 b,Transit,2019,0,2.49970000,12.218,295.58190,0.035000,0.010000,1345,503.00
NGTS-9 b,Transit,2019,0,4.43527000,11.994,921.70700,0.058000,0.060000,1448,729.00
NSVS 14256825 b,Eclipse Timing Variations,2019,0,3225.00000000,12.300,4497.29450,3.120000,0.120000,,
OGLE-2003-BLG-235L b,Microlensing,2004,0,,13.200,830.00000,4.300000,,,
OGLE-2005-BLG-071L b,Microlensing,2005,0,,13.000,1200.00000,3.600000,,55,
OGLE-2005-BLG-169L b,Microlensing,2006,0,,3.840,14.10000,3.500000,,,
OGLE-2005-BLG-390L b,Microlensing,2005,0,3285.00000000,2.210,5.50000,2.600000,,50,
OGLE-2007-BLG-349L AB c,Microlensing,2016,0,2557.00000000,10.700,80.00000,2.590000,,,
OGLE-2007-BLG-368L b,Microlensing,2009,0,,4.720,20.00000,2.800000,,,
OGLE-2008-BLG-092L b,Microlensing,2014,0,,8.740,57.00000,15.000000,,,
OGLE-2008-BLG-355L b,Microlensing,2014,0,,12.900,1500.00000,1.700000,,,
OGLE-2011-BLG-0173L b,Microlensing,2018,0,,9.010,60.00000,8.000000,,,
OGLE-2011-BLG-0251L b,Microlensing,2012,0,,14.200,170.00000,2.720000,,,
OGLE-2011-BLG-0265L b,Microlensing,2015,0,,13.900,280.00000,1.890000,,,
OGLE-2012-BLG-0358L b,Microlensing,2013,0,,13.400,588.00000,0.870000,,,
OGLE-2012-BLG-0406L b,Microlensing,2013,0,,13.200,868.00000,3.450000,,,
OGLE-2012-BLG-0563L b,Microlensing,2015,0,,13.600,120.00000,0.740000,,,
OGLE-2012-BLG-0724L b,Microlensing,2016,0,,14.300,150.00000,1.600000,,,
OGLE-2012-BLG-0838L b,Microlensing,2020,0,,8.390,53.10000,4.430000,,,
OGLE-2012-BLG-0950L b,Microlensing,2016,0,,6.560,35.00000,2.600000,,,
OGLE-2013-BLG-0102L b,Microlensing,2014,0,,12.300,4100.00000,0.800000,,,
OGLE-2013-BLG-0132L b,Microlensing,2017,0,,11.600,92.00000,3.600000,,,
OGLE-2013-BLG-0341L B b,Microlensing,2014,0,,1.160,1.66000,0.702000,,,
OGLE-2013-BLG-0911L b,Microlensing,2019,0,,12.500,3020.00000,0.390000,,,
OGLE-2013-BLG-1721L b,Microlensing,2017,0,,14.100,200.00000,2.600000,,,
OGLE-2013-BLG-1761L b,Microlensing,2018,0,,13.200,860.00000,1.800000,,,
OGLE-2014-BLG-0124L b,Microlensing,2015,0,,14.200,160.00000,3.110000,,,
OGLE-2014-BLG-0319L b,Microlensing,2022,0,,14.100,181.16219,3.490000,,,
OGLE-2014-BLG-0676L b,Microlensing,2016,0,,13.000,1169.60854,4.530000,,,
OGLE-2014-BLG-1760L b,Microlensing,2016,0,,14.200,180.00000,1.750000,,,
OGLE-2015-BLG-0051L b,Microlensing,2016,0,,14.000,230.00000,0.730000,,,
OGLE-2015-BLG-0954L b,Microlensing,2016,0,,13.100,1100.00000,1.600000,,,
OGLE-2015-BLG-0966L b,Microlensing,2016,0,,4.860,21.00000,2.700000,,,
OGLE-2015-BLG-1649L b,Microlensing,2019,0,,13.200,807.00000,2.070000,,,
OGLE-2015-BLG-1670L b,Microlensing,2019,0,,4.420,17.90000,2.620000,,,
OGLE-2015-BLG-1771L b,Microlensing,2020,0,,14.300,138.00000,0.850000,,,
OGLE-2016-BLG-0263L b,Microlensing,2017,0,,13.000,1300.00000,5.400000,,,
OGLE-2016-BLG-0613L AB b,Microlensing,2017,0,,13.000,1330.00000,6.400000,,,
OGLE-2016-BLG-1067L b,Microlensing,2019,0,,14.300,140.00000,1.700000,,,
OGLE-2016-BLG-1190L b,Microlensing,2017,0,1220.00000000,12.300,4253.00000,2.170000,0.420000,,
OGLE-2016-BLG-1195L b,Microlensing,2017,0,,1.110,1.43000,1.160000,,,
OGLE-2016-BLG-1227L b,Microlensing,2020,0,,13.900,250.00000,3.400000,,,
OGLE-2017-BLG-0173L b,Microlensing,2018,0,,1.620,3.26900,3.913000,,,
OGLE-2017-BLG-0373L b,Microlensing,2018,0,,14.000,127.00000,2.424000,,,
OGLE-2017-BLG-0406L b,Microlensing,2020,0,,14.200,130.00000,3.500000,,,
OGLE-2017-BLG-0482L b,Microlensing,2018,0,,2.950,9.00000,1.800000,,,
